,credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.util,not.fully.paid,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
5609,1,0.1392,392.58,11.08214255,14.88,682,3390.0,80.8,0,True,False,False,False,False,False
5610,1,0.1253,281.12,11.8493977,8.36,697,9389.958333,27.8,0,True,False,False,False,False,False
5611,1,0.0788,312.81,10.858999,9.09,762,5791.041667,33.9,0,False,False,False,False,False,False
5612,1,0.1287,235.44,11.53272809,18.69,687,7980.0,69.4,0,False,False,False,False,False,False
5613,1,0.1287,403.6,10.82774645,16.07,697,3629.958333,42.5,0,True,False,False,False,False,False
5614,1,0.1461,110.33,11.2515607,16.44,662,4709.958333,72.1,0,False,True,False,False,False,False
5615,1,0.0894,274.83,10.30895266,11.8,767,7080.0,30.7,0,True,False,False,False,False,False
5616,1,0.1148,692.34,10.96065265,10.53,757,5190.0,25.9,0,False,False,False,False,False,False
5617,1,0.0894,324.07,11.35040654,0.0,757,3910.958333,11.6,0,False,False,False,False,False,False
5618,1,0.1426,411.67,11.00209984,16.28,702,5550.0,96.9,0,True,False,False,False,False,False
5619,1,0.1114,328.04,10.818177,19.31,722,3241.958333,47.1,0,True,False,False,False,False,False
5620,1,0.16,852.57,11.69524702,18.08,757,4019.958333,20.7,1,False,True,False,False,False,False
5621,1,0.1287,215.26,11.16726111,11.09,687,6660.0,40.0,1,False,False,False,False,True,False
5622,1,0.1183,828.35,11.22524339,8.74,807,5280.0,0.0,0,False,True,False,False,False,False
5623,1,0.1114,360.84,11.53632944,1.54,757,4259.958333,32.0,0,False,False,False,False,False,False
5624,1,0.1218,333.0,10.77895629,10.68,707,5730.0,51.3,0,False,False,False,False,False,False
5625,1,0.16,703.15,10.858999,0.6,682,2640.041667,7.9,1,False,False,False,False,False,False
5626,1,0.1148,65.94,10.81977828,12.03,712,4170.0,58.19,0,False,False,False,False,False,False
5627,1,0.1357,509.53,10.70324447,4.88,717,4589.958333,79.4,0,False,False,False,False,False,False
5628,1,0.1114,393.65,10.59663473,16.71,752,5557.041667,52.5,0,False,True,False,False,False,False
5629,1,0.1218,333.0,10.59663473,16.14,707,2947.041667,68.5,0,False,True,False,False,False,False
5630,1,0.0894,203.34,10.727663,0.26,782,5399.958333,0.0,0,False,False,False,False,False,False
5631,1,0.1218,532.8,10.69194491,17.4,717,6390.0,24.7,0,False,True,False,False,False,False
5632,1,0.1322,338.01,11.60823564,9.86,687,5880.0,54.3,0,False,False,False,False,True,False
5633,1,0.1531,146.23,10.30895266,9.8,667,1860.0,93.9,1,False,False,False,False,False,False
5634,1,0.0859,205.47,10.37349118,5.85,732,5910.041667,12.8,0,False,False,False,False,False,False
5635,1,0.1183,198.81,10.95109493,14.77,722,5280.0,93.9,0,False,False,False,False,False,False
5636,1,0.0859,292.4,11.09741002,14.16,747,5009.958333,27.7,0,False,True,False,False,False,False
5637,1,0.1461,137.91,10.57131693,10.68,722,1260.0,48.5,0,False,False,False,False,False,False
5638,1,0.1287,815.61,12.03617361,13.7,722,5280.041667,73.6,0,False,False,False,False,False,False
5639,1,0.1357,339.69,10.81977828,15.53,702,9089.958333,90.0,0,False,True,False,False,False,False
5640,1,0.0894,98.5,10.77895629,21.75,717,6175.0,47.8,0,False,True,False,False,False,False
5641,1,0.0894,158.86,10.23895929,6.13,742,4110.0,36.2,0,False,True,False,False,False,False
5642,1,0.1253,401.6,10.91508846,15.4,702,3540.0,69.3,0,False,True,False,False,False,False
5643,1,0.0894,254.18,11.64745636,11.87,742,7050.0,53.9,0,True,False,False,False,False,False
5644,1,0.074,62.12,11.28978191,3.92,752,6660.0,48.1,0,False,False,False,False,False,False
5645,1,0.1114,590.47,11.6307085,0.99,772,4574.041667,0.0,0,False,False,False,False,False,False
5646,1,0.1218,166.5,10.6896696,8.67,692,3239.958333,68.2,1,False,False,False,False,False,False
5647,1,0.1809,506.74,10.34817337,11.73,662,1140.0,93.1,0,False,True,False,False,False,False
5648,1,0.1531,208.9,10.72317927,14.7,682,3060.041667,93.8,0,False,True,False,False,False,False
5649,1,0.1392,273.1,11.00209984,6.42,677,5789.958333,47.8,0,False,True,False,False,False,False
5650,1,0.0894,317.72,10.47333652,12.52,812,6419.958333,12.3,0,False,False,False,True,False,False
5651,1,0.074,124.24,11.79810441,1.72,772,9990.041667,16.9,0,False,False,False,True,False,False
5652,1,0.16,527.36,11.08214255,5.72,677,1440.0,51.1,0,False,True,False,False,False,False
5653,1,0.1148,824.22,11.05089001,10.17,802,4058.041667,7.7,0,False,False,False,True,False,False
5654,1,0.1062,423.28,10.71441777,23.55,722,3874.041667,57.6,0,False,True,False,False,False,False
5655,1,0.1253,510.37,10.49404814,20.78,707,7740.041667,47.9,0,False,True,False,False,False,False
5656,1,0.1183,165.67,11.35040654,20.57,717,4980.0,51.5,0,False,False,False,False,False,False
5657,1,0.16,168.76,11.49272276,6.06,662,5010.0,97.2,0,False,True,False,False,False,False
5658,1,0.1322,507.01,10.46310334,17.93,697,4320.0,57.2,0,False,True,False,False,False,False
5659,1,0.0859,300.3,10.49127422,20.7,757,3330.041667,32.2,0,False,True,False,False,False,False
5660,1,0.0859,309.78,11.00209984,14.46,792,4110.041667,0.0,0,False,False,False,False,True,False
5661,1,0.0859,316.11,11.41861479,2.94,752,4890.041667,28.7,0,False,False,False,True,False,False
5662,1,0.0894,222.41,10.89673933,23.44,732,5310.041667,66.1,0,True,False,False,False,False,False
5663,1,0.1253,284.47,10.79957558,19.06,712,2670.041667,53.0,0,False,True,False,False,False,False
5664,1,0.0859,316.11,10.87804719,15.31,752,14580.0,49.1,0,False,False,False,False,True,False
5665,1,0.1392,51.21,10.89673933,20.7,672,2400.041667,90.6,1,False,True,False,False,False,False
5666,1,0.1148,197.82,10.81977828,1.87,717,13110.0,14.0,0,False,True,False,False,False,False
5667,1,0.0859,316.11,11.28978191,6.52,802,5460.0,2.1,0,False,False,False,False,False,False
5668,1,0.1218,532.8,11.69524702,21.58,722,7050.041667,70.9,0,True,False,False,False,False,False
5669,1,0.1322,540.81,11.39639165,5.66,732,5160.041667,75.2,0,False,True,False,False,False,False
5670,1,0.1114,164.02,10.81977828,5.88,717,5280.041667,16.8,0,True,False,False,False,False,False
5671,1,0.1392,238.96,11.05089001,10.55,747,3251.0,17.6,0,False,False,False,False,False,True
5672,1,0.1148,494.53,11.28978191,14.31,737,7170.0,45.7,0,True,False,False,False,False,False
5673,1,0.0859,102.74,8.699514748,6.0,732,2157.0,32.8,1,False,True,False,False,False,False
5674,1,0.1496,866.13,11.62625415,19.09,707,4860.041667,78.4,0,False,True,False,False,False,False
5675,1,0.1253,117.14,10.27505111,6.91,692,1710.0,32.3,0,False,False,False,False,False,False
5676,1,0.074,155.3,10.81977828,17.93,772,9420.0,47.5,0,False,True,False,False,False,False
5677,1,0.1426,171.53,11.40756495,15.6,727,7560.0,99.4,0,False,True,False,False,False,False
5678,1,0.0894,158.86,10.96127785,14.33,727,7020.041667,5.2,1,False,True,False,False,False,False
5679,1,0.2121,746.24,11.73606902,19.87,662,7920.0,79.6,1,False,True,False,False,False,False
5680,1,0.1426,343.06,11.44035477,4.27,677,5070.0,56.4,0,False,True,False,False,False,False
5681,1,0.0774,187.32,10.59663473,11.58,762,3720.041667,12.5,0,False,True,False,False,False,False
5682,1,0.0894,155.69,11.58058411,10.65,727,3330.041667,54.5,0,False,True,False,False,False,False
5683,1,0.16,815.66,11.22524339,0.56,752,5520.041667,34.8,0,False,False,False,False,False,True
5684,1,0.0774,218.54,11.15625052,12.32,752,3270.0,10.4,0,False,False,True,False,False,False
5685,1,0.1531,334.23,11.16761428,21.31,672,4023.0,90.7,0,False,False,False,False,False,False
5686,1,0.1565,874.66,10.90381461,9.84,687,5487.0,36.5,0,False,True,False,False,False,False
5687,1,0.0894,158.86,10.87804719,24.34,732,4290.0,62.5,0,False,True,False,False,False,False
5688,1,0.1183,99.41,9.764225485,20.34,732,1920.041667,9.9,1,False,False,False,False,False,False
5689,1,0.1148,32.97,10.13459927,11.57,702,5760.0,74.2,1,False,False,False,False,False,False
5690,1,0.1218,832.5,12.20607265,6.28,737,3690.041667,35.0,1,False,True,False,False,False,False
5691,1,0.0859,237.08,11.03488966,0.0,782,3960.0,0.0,0,False,False,True,False,False,False
5692,1,0.1461,620.56,10.93310697,12.73,682,3150.0,88.5,0,False,True,False,False,False,False
5693,1,0.1148,49.46,10.40426284,23.67,757,1800.0,16.5,0,False,False,False,True,False,False
5694,1,0.1183,165.67,11.47210347,23.75,702,7530.041667,40.6,0,True,False,False,False,False,False
5695,1,0.1496,164.57,10.16277015,22.36,662,2850.0,3.2,1,False,False,False,False,False,False
5696,1,0.1635,176.65,11.00209984,3.16,667,2880.0,0.0,1,False,False,False,False,False,False
5697,1,0.0894,317.72,11.23413706,5.58,762,2430.0,0.5,0,False,False,False,True,False,False
5698,1,0.0894,476.58,11.22524339,5.55,777,6840.0,5.3,0,True,False,False,False,False,False
5699,1,0.1392,546.2,11.39751461,16.51,692,5790.0,60.9,0,True,False,False,False,False,False
5700,1,0.0859,158.06,11.40756495,12.59,742,8040.0,17.6,1,False,False,False,False,True,False
5701,1,0.1253,368.13,11.30958454,5.12,727,1410.0,7.5,0,False,False,False,False,False,False
5702,1,0.0774,249.75,11.35040654,7.06,777,4440.041667,16.7,0,False,False,False,False,False,False
5703,1,0.1531,313.34,10.70283989,6.74,662,3510.0,60.7,0,False,True,False,False,False,False
5704,1,0.0859,31.62,11.22524339,2.42,752,5970.041667,52.9,1,False,False,False,False,False,False
5705,1,0.1461,41.38,10.59663473,16.35,662,1800.0,55.9,0,False,False,False,False,False,False
5706,1,0.1392,204.83,10.23995979,15.64,672,3630.0,71.8,0,False,True,False,False,False,False
5707,1,0.1148,329.69,10.49127422,0.5,777,2460.0,7.0,0,False,False,False,False,False,False
5708,1,0.1183,331.34,10.1266311,12.96,742,1350.0,13.8,0,False,True,False,False,False,False
5709,1,0.1531,452.6,10.6454249,21.51,672,2760.041667,55.6,0,False,False,False,False,False,False
5710,1,0.1148,346.17,10.96819829,6.23,742,3030.041667,63.6,0,False,True,False,False,False,False
5711,1,0.1287,403.6,10.79374227,21.06,692,3665.041667,79.7,0,False,True,False,False,False,False
5712,1,0.16,562.52,10.77895629,20.6,662,4110.041667,50.7,1,True,False,False,False,False,False
5713,1,0.1218,616.05,11.58988651,2.38,722,2280.041667,0.8,0,False,True,False,False,False,False
5714,1,0.1496,277.16,10.54534144,10.33,667,2235.041667,35.3,0,False,True,False,False,False,False
5715,1,0.1322,730.1,12.65395847,10.49,717,7050.041667,90.4,0,False,True,False,False,False,False
5716,1,0.1392,286.75,10.41271189,18.48,682,2161.0,73.8,0,False,True,False,False,False,False
5717,1,0.1878,91.37,11.08214255,2.79,662,3720.041667,40.6,0,False,False,False,False,False,True
5718,1,0.1287,538.14,10.91508846,17.93,717,4110.041667,94.5,0,False,True,False,False,False,False
5719,1,0.0859,316.11,11.51292546,0.22,792,8880.041667,3.8,0,False,True,False,False,False,False
5720,1,0.1496,658.26,10.78692446,17.34,687,3540.0,46.3,0,False,True,False,False,False,False
5721,1,0.1565,237.91,10.858999,22.71,662,1620.041667,55.4,0,False,True,False,False,False,False
5722,1,0.1461,275.81,11.01862914,12.59,667,2280.041667,70.3,1,False,False,False,False,False,False
5723,1,0.1183,119.29,10.46310334,13.92,712,1770.0,15.1,0,False,False,False,False,False,False
5724,1,0.1218,832.5,11.56171563,8.21,762,5643.041667,0.7,0,False,False,False,False,True,False
5725,1,0.1357,67.94,9.998797732,19.25,707,1110.041667,22.5,0,False,False,False,False,False,False
5726,1,0.1287,201.8,9.59315079,5.81,682,8550.041667,25.2,0,False,False,False,False,False,False
5727,1,0.167,514.77,10.26813067,7.54,677,1230.041667,80.4,1,False,False,False,False,False,False
5728,1,0.1357,314.21,10.26813067,19.26,702,1802.0,0.0,0,False,False,False,False,False,False
5729,1,0.1426,168.1,10.19913779,23.75,722,5070.0,99.4,0,False,True,False,False,False,False
5730,1,0.0859,316.11,11.15625052,4.15,782,8520.041667,17.9,0,False,True,False,False,False,False
5731,1,0.1287,336.34,10.71441777,17.89,697,2970.041667,49.1,0,False,True,False,False,False,False
5732,1,0.1426,68.62,11.00209984,6.54,732,5226.041667,0.0,0,False,False,False,False,False,True
5733,1,0.1531,278.53,11.01862914,0.49,677,3030.041667,66.0,1,False,True,False,False,False,False
5734,1,0.1357,169.85,10.42228135,10.71,677,5190.041667,44.7,0,False,True,False,False,False,False
5735,1,0.1565,524.8,11.98292909,3.41,687,2490.0,59.0,1,False,True,False,False,False,False
5736,1,0.1565,524.8,11.30012821,9.47,677,7440.041667,0.0,0,False,False,False,True,False,False
5737,1,0.1322,202.81,10.71441777,15.36,682,3870.0,80.9,1,False,True,False,False,False,False
5738,1,0.0894,381.26,10.81977828,6.0,752,2760.041667,16.1,0,False,False,False,False,True,False
5739,1,0.0894,301.04,10.20359214,7.07,752,3840.041667,44.7,0,False,True,False,False,False,False
5740,1,0.1218,666.0,11.08214255,15.1,722,5760.0,48.0,0,False,True,False,False,False,False
5741,1,0.1739,143.39,11.38509209,23.81,662,4800.041667,99.8,0,True,False,False,False,False,False
5742,1,0.1565,559.78,10.89087028,12.94,677,4560.041667,91.7,0,False,True,False,False,False,False
5743,1,0.1253,317.93,10.95080655,10.78,702,3600.0,38.8,0,False,True,False,False,False,False
5744,1,0.1218,765.9,11.62625415,14.96,737,6001.041667,39.5,0,False,True,False,False,False,False
5745,1,0.1114,341.16,10.6454249,9.2,732,3330.041667,29.8,0,False,True,False,False,False,False
5746,1,0.1183,198.81,12.20607265,15.1,702,2730.041667,36.9,0,False,False,False,True,False,False
5747,1,0.1114,442.85,10.7898715,17.48,742,10590.0,50.3,0,False,False,False,False,False,False
5748,1,0.1253,66.94,10.37349118,9.04,687,1740.0,50.7,1,False,False,False,False,False,False
5749,1,0.1218,632.7,10.5941316,13.71,737,3510.0,59.0,0,False,True,False,False,False,False
5750,1,0.0774,218.54,10.16585182,4.29,772,4770.041667,0.0,0,False,False,False,False,False,False
5751,1,0.1148,328.87,10.09195684,15.6,727,8431.041667,85.2,0,False,True,False,False,False,False
5752,1,0.1496,242.52,11.91839057,0.24,682,3738.041667,42.2,0,False,False,False,False,False,False
5753,1,0.1426,686.12,11.69524702,20.09,692,8790.041667,81.9,0,False,False,True,False,False,False
5754,1,0.0894,190.63,10.13459927,20.1,752,4087.041667,72.4,0,True,False,False,False,False,False
5755,1,0.1461,448.18,10.5865844,21.39,677,2430.0,71.9,0,False,True,False,False,False,False
5756,1,0.1461,620.56,11.81303006,8.04,767,5026.0,12.8,0,False,False,False,False,False,True
5757,1,0.0859,221.28,10.93310697,9.11,762,5190.041667,2.7,0,False,True,False,False,False,False
5758,1,0.1357,203.82,11.00209984,13.28,682,1710.0,7.4,0,False,False,False,False,True,False
5759,1,0.0751,186.66,10.91508846,22.28,737,3607.0,20.2,0,False,True,False,False,False,False
5760,1,0.1426,377.37,10.75739211,22.84,677,5250.041667,60.6,0,False,True,False,False,False,False
5761,1,0.1322,84.51,10.35210793,14.56,727,8160.041667,99.4,1,False,True,False,False,False,False
5762,1,0.1461,189.62,11.3736634,8.06,667,5460.0,79.3,0,False,True,False,False,False,False
5763,1,0.1322,270.41,10.858999,8.58,697,3750.041667,39.6,0,False,True,False,False,False,False
5764,1,0.0894,413.03,11.00209984,24.12,757,5370.0,40.0,0,False,True,False,False,False,False
5765,1,0.074,49.7,10.41331268,3.46,752,3330.041667,5.0,0,False,False,False,False,False,False
5766,1,0.1148,164.85,10.30895266,9.92,747,15692.0,90.4,1,False,False,False,False,False,False
5767,1,0.1218,333.0,11.35040654,0.52,712,5011.0,5.3,0,False,False,False,True,False,False
5768,1,0.1114,229.63,10.55841352,1.53,772,1500.041667,4.8,0,False,False,True,False,False,False
5769,1,0.1565,587.77,11.28978191,23.65,672,1890.0,61.2,0,False,True,False,False,False,False
5770,1,0.1183,397.61,10.30895266,15.16,722,4472.041667,58.2,0,False,True,False,False,False,False
5771,1,0.0705,92.7,10.71441777,7.44,772,4740.0,38.6,0,False,True,False,False,False,False
5772,1,0.1218,666.0,11.22524339,6.96,732,8703.0,46.1,0,False,True,False,False,False,False
5773,1,0.1565,349.87,11.32055357,22.23,662,6960.041667,80.8,0,False,True,False,False,False,False
5774,1,0.1496,277.16,11.35040654,17.34,667,3360.041667,87.7,0,False,False,False,True,False,False
5775,1,0.1287,319.52,10.75790288,12.28,697,2855.0,47.8,0,False,True,False,False,False,False
5776,1,0.0894,95.32,10.89673933,13.42,722,2610.041667,11.1,0,False,False,False,False,False,False
5777,1,0.1148,32.97,10.13459927,0.29,712,2610.041667,0.1,0,False,False,True,False,False,False
5778,1,0.1426,343.06,11.51292546,8.95,677,4758.0,26.1,0,False,False,False,False,False,False
5779,1,0.1114,164.02,10.84349481,13.31,772,4410.041667,0.5,0,False,False,False,False,False,False
5780,1,0.1357,163.05,12.4292162,0.89,682,2190.0,67.4,0,False,False,False,False,True,False
5781,1,0.1322,135.21,9.798127037,2.47,702,3000.041667,47.8,0,False,False,False,False,False,False
5782,1,0.1392,238.96,11.08214255,9.47,682,2070.041667,44.4,0,False,False,False,False,True,False
5783,1,0.0705,108.15,9.574983486,23.42,792,7980.0,21.0,0,False,False,False,False,False,False
5784,1,0.1218,266.4,10.49127422,17.27,702,3990.0,47.2,1,False,True,False,False,False,False
5785,1,0.0705,92.7,10.89673933,13.67,797,9930.041667,43.9,0,False,True,False,False,False,False
5786,1,0.0894,285.95,11.1123882,17.7,737,6970.041667,42.8,0,True,False,False,False,False,False
5787,1,0.1253,60.24,10.57745191,11.9,682,5190.041667,56.7,0,False,False,False,False,False,False
5788,1,0.0859,252.89,11.2708539,8.09,772,4761.0,8.1,0,False,False,False,False,False,False
5789,1,0.1253,811.56,11.5228758,14.3,737,4500.041667,83.8,0,False,True,False,False,False,False
5790,1,0.1183,397.61,10.4744671,5.69,722,5010.0,67.6,1,False,True,False,False,False,False
5791,1,0.074,198.78,14.18015367,0.0,772,5071.0,13.0,0,False,False,False,False,True,False
5792,1,0.1218,199.8,10.85013987,4.68,722,2040.041667,46.2,0,False,False,False,False,False,False
5793,1,0.1496,277.16,11.08214255,6.65,662,1920.041667,74.1,0,False,False,False,False,False,False
5794,1,0.1426,171.53,10.59663473,1.65,682,1620.041667,72.8,0,False,True,False,False,False,False
5795,1,0.1148,799.49,12.20607265,5.18,777,12690.0,7.5,0,False,True,False,False,False,False
5796,1,0.1148,725.31,11.40366848,0.56,802,3810.041667,4.8,1,False,False,False,False,False,False
5797,1,0.1253,251.0,10.95080655,11.28,697,2880.0,40.2,0,False,False,False,False,False,False
5798,1,0.1739,179.24,11.2515607,23.19,687,9631.041667,96.8,1,False,False,False,False,False,True
5799,1,0.0859,316.11,10.70324447,3.42,752,5130.041667,31.2,0,False,True,False,False,False,False
5800,1,0.1183,828.35,11.49272276,15.6,752,5130.041667,55.3,0,False,True,False,False,False,False
5801,1,0.0705,92.7,10.858999,11.22,777,16652.0,26.6,0,False,False,False,False,False,False
5802,1,0.1183,198.81,11.00141627,15.91,702,2970.041667,43.6,0,False,True,False,False,False,False
5803,1,0.1183,662.68,11.33857208,14.67,747,6240.041667,22.0,0,False,True,False,False,False,False
5804,1,0.1218,399.6,11.21182037,0.84,712,3450.041667,70.9,0,False,True,False,False,False,False
5805,1,0.0894,413.03,10.93310697,16.76,752,5071.0,48.6,0,False,True,False,False,False,False
5806,1,0.1183,198.81,10.02127059,4.48,747,3060.041667,68.3,0,False,False,False,False,False,False
5807,1,0.1253,267.74,11.71993963,12.06,697,6510.0,70.1,0,False,False,False,False,False,False
5808,1,0.0774,249.75,10.30895266,12.52,792,4170.041667,14.4,0,False,True,False,False,False,False
5809,1,0.0859,158.06,9.903487553,6.3,742,9210.041667,9.8,0,False,True,False,False,False,False
5810,1,0.0859,205.47,10.30895266,12.28,742,3853.041667,49.6,0,False,True,False,False,False,False
5811,1,0.1531,844.28,11.75587164,9.71,682,7140.041667,75.8,0,False,True,False,False,False,False
5812,1,0.1426,411.67,11.35040654,15.78,707,4530.041667,97.3,1,False,True,False,False,False,False
5813,1,0.1114,164.02,10.55581274,2.84,712,4200.041667,48.2,0,False,False,False,False,True,False
5814,1,0.0774,135.03,11.46507298,0.96,797,8490.041667,5.4,0,False,False,False,False,False,False
5815,1,0.1322,270.41,11.01862914,17.01,692,4020.0,47.8,0,True,False,False,False,False,False
5816,1,0.0894,381.26,10.55059289,0.94,797,11130.04167,0.5,0,False,True,False,False,False,False
5817,1,0.0859,316.11,11.54248427,15.22,752,4830.041667,24.5,0,False,True,False,False,False,False
5818,1,0.1253,334.67,11.33857208,20.86,702,5640.041667,48.9,0,False,False,False,False,False,False
5819,1,0.0774,183.41,12.82395734,0.3,807,9663.041667,0.0,0,False,False,False,False,False,False
5820,1,0.1496,86.62,10.62132735,13.2,667,4020.0,48.9,0,False,True,False,False,False,False
5821,1,0.1183,66.27,10.95954023,17.16,692,2070.0,79.9,0,True,False,False,False,False,False
5822,1,0.1426,343.06,11.66134547,15.74,677,4410.041667,57.1,0,False,False,False,False,True,False
5823,1,0.1148,461.56,10.91508846,6.2,727,2310.041667,26.6,0,False,True,False,False,False,False
5824,1,0.0859,316.11,11.91839057,4.14,757,6180.0,16.7,0,False,True,False,False,False,False
5825,1,0.1357,441.6,10.61643736,15.79,687,4770.0,72.5,0,False,True,False,False,False,False
5826,1,0.1392,102.42,10.49127422,8.77,682,1200.041667,65.4,0,False,True,False,False,False,False
5827,1,0.1287,184.99,9.169518377,4.75,692,6270.041667,3.2,0,False,True,False,False,False,False
5828,1,0.06,380.27,11.35040654,9.98,677,5705.041667,68.6,0,False,True,False,False,False,False
5829,1,0.1148,164.85,11.42081018,3.54,712,5130.0,25.7,0,False,True,False,False,False,False
5830,1,0.167,795.24,11.35040654,8.3,717,3180.0,38.3,0,False,False,False,False,True,False
5831,1,0.1392,51.21,10.30895266,19.08,667,3300.041667,44.1,0,False,False,False,False,False,False
5832,1,0.1357,679.37,10.94022444,22.06,727,5981.041667,23.8,0,False,True,False,False,False,False
5833,1,0.1148,263.75,10.79345484,12.91,717,2280.041667,49.2,0,True,False,False,False,False,False
5834,1,0.1114,393.65,10.71441777,23.2,772,3846.041667,28.2,1,False,True,False,False,False,False
5835,1,0.0894,108.03,10.25428526,20.24,777,7112.041667,17.3,0,True,False,False,False,False,False
5836,1,0.1253,217.54,10.08580911,14.2,702,1800.0,37.5,0,False,False,False,False,False,False
5837,1,0.0894,317.72,11.49272276,15.86,747,7230.0,40.8,0,False,True,False,False,False,False
5838,1,0.0894,462.28,11.29488139,16.15,767,5130.0,50.1,0,False,True,False,False,False,False
5839,1,0.1982,556.1,10.91508846,17.87,692,5422.0,97.3,0,False,False,False,False,False,True
5840,1,0.1357,679.37,11.51292546,9.8,702,4860.041667,53.8,0,False,True,False,False,False,False
5841,1,0.0774,312.19,11.77528973,3.56,787,4230.041667,26.9,0,False,False,False,False,False,False
5842,1,0.1253,502.0,11.33857208,10.13,712,5370.0,52.1,1,False,False,False,True,False,False
5843,1,0.1322,456.31,10.9864446,9.3,692,6120.0,56.3,0,False,True,False,False,False,False
5844,1,0.1426,480.29,10.69194491,21.82,747,3661.0,53.8,1,False,False,False,False,False,True
5845,1,0.1322,157.18,10.26370422,21.3,687,5970.041667,73.7,0,False,True,False,False,False,False
5846,1,0.1357,237.78,11.08214255,12.55,677,2640.041667,55.8,0,False,True,False,False,False,False
5847,1,0.1253,334.67,10.91508846,0.65,792,2311.041667,8.5,0,False,False,False,False,False,False
5848,1,0.1287,161.44,10.25765937,12.29,697,1950.041667,93.5,0,False,True,False,False,False,False
5849,1,0.1392,273.1,10.49127422,8.93,692,2940.041667,75.4,0,False,False,False,False,False,False
5850,1,0.1114,328.04,10.30895266,5.16,747,2706.041667,38.1,0,False,True,False,False,False,False
5851,1,0.0774,280.97,11.23843599,11.84,772,7440.041667,15.3,0,False,False,False,False,False,False
5852,1,0.1322,507.01,11.77528973,8.36,697,9420.0,46.3,0,True,False,False,False,False,False
5853,1,0.1426,274.45,11.39075783,11.61,682,2610.041667,77.2,1,False,False,False,False,False,False
5854,1,0.1565,874.66,11.08214255,13.88,747,5370.0,76.7,0,False,False,False,False,False,True
5855,1,0.0859,252.89,11.22524339,15.36,767,10380.04167,19.0,0,False,True,False,False,False,False
5856,1,0.1218,532.8,11.15625052,23.82,717,4710.0,62.8,0,False,True,False,False,False,False
5857,1,0.1183,662.68,11.94470788,22.64,737,13020.04167,39.2,0,True,False,False,False,False,False
5858,1,0.1218,832.5,10.75790288,16.67,752,3540.0,58.1,0,False,True,False,False,False,False
5859,1,0.1183,198.81,11.28978191,8.89,707,5070.0,31.1,0,False,True,False,False,False,False
5860,1,0.1114,328.04,10.39145388,19.93,782,14130.0,23.1,0,False,True,False,False,False,False
5861,1,0.1461,172.38,10.40329267,16.74,667,2280.041667,40.0,0,False,True,False,False,False,False
5862,1,0.1322,287.31,9.798127037,13.67,682,1894.041667,46.4,1,False,False,False,False,True,False
5863,1,0.0894,142.98,11.07069263,7.53,787,3691.041667,4.4,0,False,False,False,True,False,False
5864,1,0.074,83.86,9.392661929,9.6,757,2250.041667,18.7,0,False,False,False,False,False,False
5865,1,0.1148,164.85,10.30895266,16.4,782,5910.041667,23.9,0,False,False,False,False,False,False
5866,1,0.1218,333.0,11.0744205,18.7,707,3637.0,79.0,0,False,True,False,False,False,False
5867,1,0.1183,381.04,10.60903256,15.7,722,9870.0,82.4,0,False,True,False,False,False,False
5868,1,0.2121,491.2,11.95761129,10.45,667,3538.0,40.4,0,False,False,False,False,False,True
5869,1,0.1218,266.4,10.59663473,19.32,707,2220.041667,31.5,0,False,True,False,False,False,False
5870,1,0.1531,522.23,10.81977828,5.26,727,12690.0,79.2,1,False,False,False,False,False,True
5871,1,0.1357,118.89,11.03488966,8.05,687,4320.0,26.5,0,False,False,False,False,False,False
5872,1,0.1392,136.55,10.66895539,18.45,672,5940.041667,51.4,0,False,False,False,False,True,False
5873,1,0.1635,565.27,12.14950229,18.76,662,7140.041667,84.4,0,False,True,False,False,False,False
5874,1,0.1218,432.9,11.15625052,3.36,717,5070.0,50.8,0,False,False,True,False,False,False
5875,1,0.1253,585.67,10.69194491,21.63,717,3690.041667,85.1,0,False,True,False,False,False,False
5876,1,0.0894,349.49,10.30949651,19.02,742,3122.041667,23.9,0,False,True,False,False,False,False
5877,1,0.1322,84.51,10.54534144,15.6,692,15360.04167,35.0,0,False,True,False,False,False,False
5878,1,0.0859,221.28,10.6454249,17.26,737,2250.041667,18.9,0,False,True,False,False,False,False
5879,1,0.1114,82.01,10.1266311,7.58,707,3270.0,73.1,0,False,False,False,False,False,False
5880,1,0.0774,280.97,10.42263843,15.1,782,10770.04167,17.0,1,False,True,False,False,False,False
5881,1,0.1218,186.48,9.392661929,6.0,727,1198.041667,31.2,0,False,False,False,False,False,False
5882,1,0.1496,173.23,10.77895629,13.68,692,4920.041667,41.3,1,False,True,False,False,False,False
5883,1,0.1322,270.41,10.46310334,9.02,682,2280.041667,84.3,0,False,True,False,False,False,False
5884,1,0.0894,190.63,10.6454249,18.23,722,5850.0,62.0,0,True,False,False,False,False,False
5885,1,0.1218,266.4,10.71441777,0.8,747,4770.0,10.0,0,False,False,False,False,True,False
5886,1,0.16,682.06,11.77528973,12.6,672,4771.041667,26.7,0,False,True,False,False,False,False
5887,1,0.1218,666.0,11.00209984,24.86,727,5190.041667,69.2,0,False,True,False,False,False,False
5888,1,0.1496,866.16,11.51292546,17.24,702,4170.041667,79.4,0,False,True,False,False,False,False
